NOME,IDADE,CPF,CIDADE,ESTADO,PAIS,CPF
ana,"-11840,33333",2157,ana,"16154,33333","30151,66667",ana
pedro,"-11845,83333",2158,pedro,"16161,83333","30165,66667",pedro
ana,"-11851,33333",2159,ana,"16169,33333","30179,66667",ana
pedro,"-11856,83333",2160,pedro,"16176,83333","30193,66667",pedro
joao,"-11862,33333",2161,joao,"16184,33333","30207,66667",joao
ana,"-11867,83333",2162,ana,"16191,83333","30221,66667",ana
pedro,"-11873,33333",2163,pedro,"16199,33333","30235,66667",pedro
ana,"-11878,83333",2164,ana,"16206,83333","30249,66667",ana
pedro,"-11884,33333",2165,pedro,"16214,33333","30263,66667",pedro
joao,"-11889,83333",2166,joao,"16221,83333","30277,66667",joao
ana,"-11895,33333",2167,ana,"16229,33333","30291,66667",ana
pedro,"-11900,83333",2168,pedro,"16236,83333","30305,66667",pedro
ana,"-11906,33333",2169,ana,"16244,33333","30319,66667",ana
pedro,"-11911,83333",2170,pedro,"16251,83333","30333,66667",pedro
joao,"-11917,33333",2171,joao,"16259,33333","30347,66667",joao
ana,"-11922,83333",2172,ana,"16266,83333","30361,66667",ana
pedro,"-11928,33333",2173,pedro,"16274,33333","30375,66667",pedro
ana,"-11933,83333",2174,ana,"16281,83333","30389,66667",ana
pedro,"-11939,33333",2175,pedro,"16289,33333","30403,66667",pedro
joao,"-11944,83333",2176,joao,"16296,83333","30417,66667",joao
ana,"-11950,33333",2177,ana,"16304,33333","30431,66667",ana
pedro,"-11955,83333",2178,pedro,"16311,83333","30445,66667",pedro
ana,"-11961,33333",2179,ana,"16319,33333","30459,66667",ana
pedro,"-11966,83333",2180,pedro,"16326,83333","30473,66667",pedro
joao,"-11972,33333",2181,joao,"16334,33333","30487,66667",joao
ana,"-11977,83333",2182,ana,"16341,83333","30501,66667",ana
pedro,"-11983,33333",2183,pedro,"16349,33333","30515,66667",pedro
ana,"-11988,83333",2184,ana,"16356,83333","30529,66667",ana
pedro,"-11994,33333",2185,pedro,"16364,33333","30543,66667",pedro
joao,"-11999,83333",2186,joao,"16371,83333","30557,66667",joao
ana,"-12005,33333",2187,ana,"16379,33333","30571,66667",ana
pedro,"-12010,83333",2188,pedro,"16386,83333","30585,66667",pedro
ana,"-12016,33333",2189,ana,"16394,33333","30599,66667",ana
pedro,"-12021,83333",2190,pedro,"16401,83333","30613,66667",pedro
joao,"-12027,33333",2191,joao,"16409,33333","30627,66667",joao
ana,"-12032,83333",2192,ana,"16416,83333","30641,66667",ana
pedro,"-12038,33333",2193,pedro,"16424,33333","30655,66667",pedro
ana,"-12043,83333",2194,ana,"16431,83333","30669,66667",ana
pedro,"-12049,33333",2195,pedro,"16439,33333","30683,66667",pedro
joao,"-12054,83333",2196,joao,"16446,83333","30697,66667",joao
ana,"-12060,33333",2197,ana,"16454,33333","30711,66667",ana
pedro,"-12065,83333",2198,pedro,"16461,83333","30725,66667",pedro
ana,"-12071,33333",2199,ana,"16469,33333","30739,66667",ana
pedro,"-12076,83333",2200,pedro,"16476,83333","30753,66667",pedro
joao,"-12082,33333",2201,joao,"16484,33333","30767,66667",joao
ana,"-12087,83333",2202,ana,"16491,83333","30781,66667",ana
pedro,"-12093,33333",2203,pedro,"16499,33333","30795,66667",pedro
ana,"-12098,83333",2204,ana,"16506,83333","30809,66667",ana
pedro,"-12104,33333",2205,pedro,"16514,33333","30823,66667",pedro
joao,"-12109,83333",2206,joao,"16521,83333","30837,66667",joao
ana,"-12115,33333",2207,ana,"16529,33333","30851,66667",ana
pedro,"-12120,83333",2208,pedro,"16536,83333","30865,66667",pedro
ana,"-12126,33333",2209,ana,"16544,33333","30879,66667",ana
pedro,"-12131,83333",2210,pedro,"16551,83333","30893,66667",pedro
joao,"-12137,33333",2211,joao,"16559,33333","30907,66667",joao
ana,"-12142,83333",2212,ana,"16566,83333","30921,66667",ana
pedro,"-12148,33333",2213,pedro,"16574,33333","30935,66667",pedro
ana,"-12153,83333",2214,ana,"16581,83333","30949,66667",ana
pedro,"-12159,33333",2215,pedro,"16589,33333","30963,66667",pedro
joao,"-12164,83333",2216,joao,"16596,83333","30977,66667",joao
ana,"-12170,33333",2217,ana,"16604,33333","30991,66667",ana
pedro,"-12175,83333",2218,pedro,"16611,83333","31005,66667",pedro
ana,"-12181,33333",2219,ana,"16619,33333","31019,66667",ana
pedro,"-12186,83333",2220,pedro,"16626,83333","31033,66667",pedro
joao,"-12192,33333",2221,joao,"16634,33333","31047,66667",joao
ana,"-12197,83333",2222,ana,"16641,83333","31061,66667",ana
pedro,"-12203,33333",2223,pedro,"16649,33333","31075,66667",pedro
ana,"-12208,83333",2224,ana,"16656,83333","31089,66667",ana
pedro,"-12214,33333",2225,pedro,"16664,33333","31103,66667",pedro
joao,"-12219,83333",2226,joao,"16671,83333","31117,66667",joao
ana,"-12225,33333",2227,ana,"16679,33333","31131,66667",ana
pedro,"-12230,83333",2228,pedro,"16686,83333","31145,66667",pedro
ana,"-12236,33333",2229,ana,"16694,33333","31159,66667",ana
pedro,"-12241,83333",2230,pedro,"16701,83333","31173,66667",pedro
joao,"-12247,33333",2231,joao,"16709,33333","31187,66667",joao
ana,"-12252,83333",2232,ana,"16716,83333","31201,66667",ana
pedro,"-12258,33333",2233,pedro,"16724,33333","31215,66667",pedro
ana,"-12263,83333",2234,ana,"16731,83333","31229,66667",ana
pedro,"-12269,33333",2235,pedro,"16739,33333","31243,66667",pedro
joao,"-12274,83333",2236,joao,"16746,83333","31257,66667",joao
ana,"-12280,33333",2237,ana,"16754,33333","31271,66667",ana
pedro,"-12285,83333",2238,pedro,"16761,83333","31285,66667",pedro
ana,"-12291,33333",2239,ana,"16769,33333","31299,66667",ana
pedro,"-12296,83333",2240,pedro,"16776,83333","31313,66667",pedro
joao,"-12302,33333",2241,joao,"16784,33333","31327,66667",joao
ana,"-12307,83333",2242,ana,"16791,83333","31341,66667",ana
pedro,"-12313,33333",2243,pedro,"16799,33333","31355,66667",pedro
ana,"-12318,83333",2244,ana,"16806,83333","31369,66667",ana
pedro,"-12324,33333",2245,pedro,"16814,33333","31383,66667",pedro
joao,"-12329,83333",2246,joao,"16821,83333","31397,66667",joao
ana,"-12335,33333",2247,ana,"16829,33333","31411,66667",ana
pedro,"-12340,83333",2248,pedro,"16836,83333","31425,66667",pedro
ana,"-12346,33333",2249,ana,"16844,33333","31439,66667",ana
pedro,"-12351,83333",2250,pedro,"16851,83333","31453,66667",pedro
joao,"-12357,33333",2251,joao,"16859,33333","31467,66667",joao
ana,"-12362,83333",2252,ana,"16866,83333","31481,66667",ana
pedro,"-12368,33333",2253,pedro,"16874,33333","31495,66667",pedro
ana,"-12373,83333",2254,ana,"16881,83333","31509,66667",ana
pedro,"-12379,33333",2255,pedro,"16889,33333","31523,66667",pedro
joao,"-12384,83333",2256,joao,"16896,83333","31537,66667",joao
ana,"-12390,33333",2257,ana,"16904,33333","31551,66667",ana
pedro,"-12395,83333",2258,pedro,"16911,83333","31565,66667",pedro
ana,"-12401,33333",2259,ana,"16919,33333","31579,66667",ana
pedro,"-12406,83333",2260,pedro,"16926,83333","31593,66667",pedro
joao,"-12412,33333",2261,joao,"16934,33333","31607,66667",joao
ana,"-12417,83333",2262,ana,"16941,83333","31621,66667",ana
pedro,"-12423,33333",2263,pedro,"16949,33333","31635,66667",pedro
ana,"-12428,83333",2264,ana,"16956,83333","31649,66667",ana
pedro,"-12434,33333",2265,pedro,"16964,33333","31663,66667",pedro
joao,"-12439,83333",2266,joao,"16971,83333","31677,66667",joao
ana,"-12445,33333",2267,ana,"16979,33333","31691,66667",ana
pedro,"-12450,83333",2268,pedro,"16986,83333","31705,66667",pedro
ana,"-12456,33333",2269,ana,"16994,33333","31719,66667",ana
pedro,"-12461,83333",2270,pedro,"17001,83333","31733,66667",pedro
joao,"-12467,33333",2271,joao,"17009,33333","31747,66667",joao
ana,"-12472,83333",2272,ana,"17016,83333","31761,66667",ana
pedro,"-12478,33333",2273,pedro,"17024,33333","31775,66667",pedro
ana,"-12483,83333",2274,ana,"17031,83333","31789,66667",ana
pedro,"-12489,33333",2275,pedro,"17039,33333","31803,66667",pedro
joao,"-12494,83333",2276,joao,"17046,83333","31817,66667",joao
ana,"-12500,33333",2277,ana,"17054,33333","31831,66667",ana
pedro,"-12505,83333",2278,pedro,"17061,83333","31845,66667",pedro
ana,"-12511,33333",2279,ana,"17069,33333","31859,66667",ana
pedro,"-12516,83333",2280,pedro,"17076,83333","31873,66667",pedro
joao,"-12522,33333",2281,joao,"17084,33333","31887,66667",joao
ana,"-12527,83333",2282,ana,"17091,83333","31901,66667",ana
pedro,"-12533,33333",2283,pedro,"17099,33333","31915,66667",pedro
ana,"-12538,83333",2284,ana,"17106,83333","31929,66667",ana
pedro,"-12544,33333",2285,pedro,"17114,33333","31943,66667",pedro
joao,"-12549,83333",2286,joao,"17121,83333","31957,66667",joao
ana,"-12555,33333",2287,ana,"17129,33333","31971,66667",ana
pedro,"-12560,83333",2288,pedro,"17136,83333","31985,66667",pedro
ana,"-12566,33333",2289,ana,"17144,33333","31999,66667",ana
pedro,"-12571,83333",2290,pedro,"17151,83333","32013,66667",pedro
joao,"-12577,33333",2291,joao,"17159,33333","32027,66667",joao
ana,"-12582,83333",2292,ana,"17166,83333","32041,66667",ana
pedro,"-12588,33333",2293,pedro,"17174,33333","32055,66667",pedro
ana,"-12593,83333",2294,ana,"17181,83333","32069,66667",ana
pedro,"-12599,33333",2295,pedro,"17189,33333","32083,66667",pedro
joao,"-12604,83333",2296,joao,"17196,83333","32097,66667",joao
ana,"-12610,33333",2297,ana,"17204,33333","32111,66667",ana
pedro,"-12615,83333",2298,pedro,"17211,83333","32125,66667",pedro
ana,"-12621,33333",2299,ana,"17219,33333","32139,66667",ana
pedro,"-12626,83333",2300,pedro,"17226,83333","32153,66667",pedro
joao,"-12632,33333",2301,joao,"17234,33333","32167,66667",joao
ana,"-12637,83333",2302,ana,"17241,83333","32181,66667",ana
pedro,"-12643,33333",2303,pedro,"17249,33333","32195,66667",pedro
ana,"-12648,83333",2304,ana,"17256,83333","32209,66667",ana
pedro,"-12654,33333",2305,pedro,"17264,33333","32223,66667",pedro
joao,"-12659,83333",2306,joao,"17271,83333","32237,66667",joao
ana,"-12665,33333",2307,ana,"17279,33333","32251,66667",ana
pedro,"-12670,83333",2308,pedro,"17286,83333","32265,66667",pedro
ana,"-12676,33333",2309,ana,"17294,33333","32279,66667",ana
pedro,"-12681,83333",2310,pedro,"17301,83333","32293,66667",pedro
joao,"-12687,33333",2311,joao,"17309,33333","32307,66667",joao
ana,"-12692,83333",2312,ana,"17316,83333","32321,66667",ana
pedro,"-12698,33333",2313,pedro,"17324,33333","32335,66667",pedro
ana,"-12703,83333",2314,ana,"17331,83333","32349,66667",ana
pedro,"-12709,33333",2315,pedro,"17339,33333","32363,66667",pedro
joao,"-12714,83333",2316,joao,"17346,83333","32377,66667",joao
ana,"-12720,33333",2317,ana,"17354,33333","32391,66667",ana
pedro,"-12725,83333",2318,pedro,"17361,83333","32405,66667",pedro
ana,"-12731,33333",2319,ana,"17369,33333","32419,66667",ana
pedro,"-12736,83333",2320,pedro,"17376,83333","32433,66667",pedro
joao,"-12742,33333",2321,joao,"17384,33333","32447,66667",joao
ana,"-12747,83333",2322,ana,"17391,83333","32461,66667",ana
pedro,"-12753,33333",2323,pedro,"17399,33333","32475,66667",pedro
ana,"-12758,83333",2324,ana,"17406,83333","32489,66667",ana
pedro,"-12764,33333",2325,pedro,"17414,33333","32503,66667",pedro
joao,"-12769,83333",2326,joao,"17421,83333","32517,66667",joao
ana,"-12775,33333",2327,ana,"17429,33333","32531,66667",ana
pedro,"-12780,83333",2328,pedro,"17436,83333","32545,66667",pedro
ana,"-12786,33333",2329,ana,"17444,33333","32559,66667",ana
pedro,"-12791,83333",2330,pedro,"17451,83333","32573,66667",pedro
joao,"-12797,33333",2331,joao,"17459,33333","32587,66667",joao
ana,"-12802,83333",2332,ana,"17466,83333","32601,66667",ana
pedro,"-12808,33333",2333,pedro,"17474,33333","32615,66667",pedro
ana,"-12813,83333",2334,ana,"17481,83333","32629,66667",ana
pedro,"-12819,33333",2335,pedro,"17489,33333","32643,66667",pedro
joao,"-12824,83333",2336,joao,"17496,83333","32657,66667",joao
ana,"-12830,33333",2337,ana,"17504,33333","32671,66667",ana
pedro,"-12835,83333",2338,pedro,"17511,83333","32685,66667",pedro
ana,"-12841,33333",2339,ana,"17519,33333","32699,66667",ana
pedro,"-12846,83333",2340,pedro,"17526,83333","32713,66667",pedro
joao,"-12852,33333",2341,joao,"17534,33333","32727,66667",joao
ana,"-12857,83333",2342,ana,"17541,83333","32741,66667",ana
pedro,"-12863,33333",2343,pedro,"17549,33333","32755,66667",pedro
ana,"-12868,83333",2344,ana,"17556,83333","32769,66667",ana
pedro,"-12874,33333",2345,pedro,"17564,33333","32783,66667",pedro
joao,"-12879,83333",2346,joao,"17571,83333","32797,66667",joao
ana,"-12885,33333",2347,ana,"17579,33333","32811,66667",ana
pedro,"-12890,83333",2348,pedro,"17586,83333","32825,66667",pedro
ana,"-12896,33333",2349,ana,"17594,33333","32839,66667",ana
pedro,"-12901,83333",2350,pedro,"17601,83333","32853,66667",pedro
joao,"-12907,33333",2351,joao,"17609,33333","32867,66667",joao
ana,"-12912,83333",2352,ana,"17616,83333","32881,66667",ana
pedro,"-12918,33333",2353,pedro,"17624,33333","32895,66667",pedro
ana,"-12923,83333",2354,ana,"17631,83333","32909,66667",ana
pedro,"-12929,33333",2355,pedro,"17639,33333","32923,66667",pedro
joao,"-12934,83333",2356,joao,"17646,83333","32937,66667",joao
ana,"-12940,33333",2357,ana,"17654,33333","32951,66667",ana
pedro,"-12945,83333",2358,pedro,"17661,83333","32965,66667",pedro
ana,"-12951,33333",2359,ana,"17669,33333","32979,66667",ana
pedro,"-12956,83333",2360,pedro,"17676,83333","32993,66667",pedro
joao,"-12962,33333",2361,joao,"17684,33333","33007,66667",joao
ana,"-12967,83333",2362,ana,"17691,83333","33021,66667",ana
pedro,"-12973,33333",2363,pedro,"17699,33333","33035,66667",pedro
ana,"-12978,83333",2364,ana,"17706,83333","33049,66667",ana
pedro,"-12984,33333",2365,pedro,"17714,33333","33063,66667",pedro
joao,"-12989,83333",2366,joao,"17721,83333","33077,66667",joao
ana,"-12995,33333",2367,ana,"17729,33333","33091,66667",ana
pedro,"-13000,83333",2368,pedro,"17736,83333","33105,66667",pedro
ana,"-13006,33333",2369,ana,"17744,33333","33119,66667",ana
pedro,"-13011,83333",2370,pedro,"17751,83333","33133,66667",pedro
joao,"-13017,33333",2371,joao,"17759,33333","33147,66667",joao
ana,"-13022,83333",2372,ana,"17766,83333","33161,66667",ana
pedro,"-13028,33333",2373,pedro,"17774,33333","33175,66667",pedro
ana,"-13033,83333",2374,ana,"17781,83333","33189,66667",ana
pedro,"-13039,33333",2375,pedro,"17789,33333","33203,66667",pedro
joao,"-13044,83333",2376,joao,"17796,83333","33217,66667",joao
ana,"-13050,33333",2377,ana,"17804,33333","33231,66667",ana
pedro,"-13055,83333",2378,pedro,"17811,83333","33245,66667",pedro
ana,"-13061,33333",2379,ana,"17819,33333","33259,66667",ana
pedro,"-13066,83333",2380,pedro,"17826,83333","33273,66667",pedro
joao,"-13072,33333",2381,joao,"17834,33333","33287,66667",joao
ana,"-13077,83333",2382,ana,"17841,83333","33301,66667",ana
pedro,"-13083,33333",2383,pedro,"17849,33333","33315,66667",pedro
ana,"-13088,83333",2384,ana,"17856,83333","33329,66667",ana
pedro,"-13094,33333",2385,pedro,"17864,33333","33343,66667",pedro
joao,"-13099,83333",2386,joao,"17871,83333","33357,66667",joao
ana,"-13105,33333",2387,ana,"17879,33333","33371,66667",ana
pedro,"-13110,83333",2388,pedro,"17886,83333","33385,66667",pedro
ana,"-13116,33333",2389,ana,"17894,33333","33399,66667",ana
pedro,"-13121,83333",2390,pedro,"17901,83333","33413,66667",pedro
joao,"-13127,33333",2391,joao,"17909,33333","33427,66667",joao
ana,"-13132,83333",2392,ana,"17916,83333","33441,66667",ana
pedro,"-13138,33333",2393,pedro,"17924,33333","33455,66667",pedro
ana,"-13143,83333",2394,ana,"17931,83333","33469,66667",ana
pedro,"-13149,33333",2395,pedro,"17939,33333","33483,66667",pedro
joao,"-13154,83333",2396,joao,"17946,83333","33497,66667",joao
ana,"-13160,33333",2397,ana,"17954,33333","33511,66667",ana
pedro,"-13165,83333",2398,pedro,"17961,83333","33525,66667",pedro
ana,"-13171,33333",2399,ana,"17969,33333","33539,66667",ana
pedro,"-13176,83333",2400,pedro,"17976,83333","33553,66667",pedro
joao,"-13182,33333",2401,joao,"17984,33333","33567,66667",joao
ana,"-13187,83333",2402,ana,"17991,83333","33581,66667",ana
pedro,"-13193,33333",2403,pedro,"17999,33333","33595,66667",pedro
ana,"-13198,83333",2404,ana,"18006,83333","33609,66667",ana
pedro,"-13204,33333",2405,pedro,"18014,33333","33623,66667",pedro
joao,"-13209,83333",2406,joao,"18021,83333","33637,66667",joao
ana,"-13215,33333",2407,ana,"18029,33333","33651,66667",ana
pedro,"-13220,83333",2408,pedro,"18036,83333","33665,66667",pedro
ana,"-13226,33333",2409,ana,"18044,33333","33679,66667",ana
pedro,"-13231,83333",2410,pedro,"18051,83333","33693,66667",pedro
joao,"-13237,33333",2411,joao,"18059,33333","33707,66667",joao
ana,"-13242,83333",2412,ana,"18066,83333","33721,66667",ana
pedro,"-13248,33333",2413,pedro,"18074,33333","33735,66667",pedro
ana,"-13253,83333",2414,ana,"18081,83333","33749,66667",ana
pedro,"-13259,33333",2415,pedro,"18089,33333","33763,66667",pedro
joao,"-13264,83333",2416,joao,"18096,83333","33777,66667",joao
ana,"-13270,33333",2417,ana,"18104,33333","33791,66667",ana
pedro,"-13275,83333",2418,pedro,"18111,83333","33805,66667",pedro
ana,"-13281,33333",2419,ana,"18119,33333","33819,66667",ana
pedro,"-13286,83333",2420,pedro,"18126,83333","33833,66667",pedro
joao,"-13292,33333",2421,joao,"18134,33333","33847,66667",joao
ana,"-13297,83333",2422,ana,"18141,83333","33861,66667",ana
pedro,"-13303,33333",2423,pedro,"18149,33333","33875,66667",pedro
ana,"-13308,83333",2424,ana,"18156,83333","33889,66667",ana
pedro,"-13314,33333",2425,pedro,"18164,33333","33903,66667",pedro
joao,"-13319,83333",2426,joao,"18171,83333","33917,66667",joao
ana,"-13325,33333",2427,ana,"18179,33333","33931,66667",ana
pedro,"-13330,83333",2428,pedro,"18186,83333","33945,66667",pedro
ana,"-13336,33333",2429,ana,"18194,33333","33959,66667",ana
pedro,"-13341,83333",2430,pedro,"18201,83333","33973,66667",pedro
joao,"-13347,33333",2431,joao,"18209,33333","33987,66667",joao
ana,"-13352,83333",2432,ana,"18216,83333","34001,66667",ana
pedro,"-13358,33333",2433,pedro,"18224,33333","34015,66667",pedro
ana,"-13363,83333",2434,ana,"18231,83333","34029,66667",ana
pedro,"-13369,33333",2435,pedro,"18239,33333","34043,66667",pedro
joao,"-13374,83333",2436,joao,"18246,83333","34057,66667",joao
ana,"-13380,33333",2437,ana,"18254,33333","34071,66667",ana
pedro,"-13385,83333",2438,pedro,"18261,83333","34085,66667",pedro
ana,"-13391,33333",2439,ana,"18269,33333","34099,66667",ana
pedro,"-13396,83333",2440,pedro,"18276,83333","34113,66667",pedro
joao,"-13402,33333",2441,joao,"18284,33333","34127,66667",joao
ana,"-13407,83333",2442,ana,"18291,83333","34141,66667",ana
pedro,"-13413,33333",2443,pedro,"18299,33333","34155,66667",pedro
ana,"-13418,83333",2444,ana,"18306,83333","34169,66667",ana
pedro,"-13424,33333",2445,pedro,"18314,33333","34183,66667",pedro
joao,"-13429,83333",2446,joao,"18321,83333","34197,66667",joao
ana,"-13435,33333",2447,ana,"18329,33333","34211,66667",ana
pedro,"-13440,83333",2448,pedro,"18336,83333","34225,66667",pedro
ana,"-13446,33333",2449,ana,"18344,33333","34239,66667",ana
pedro,"-13451,83333",2450,pedro,"18351,83333","34253,66667",pedro
joao,"-13457,33333",2451,joao,"18359,33333","34267,66667",joao
ana,"-13462,83333",2452,ana,"18366,83333","34281,66667",ana
pedro,"-13468,33333",2453,pedro,"18374,33333","34295,66667",pedro
ana,"-13473,83333",2454,ana,"18381,83333","34309,66667",ana
pedro,"-13479,33333",2455,pedro,"18389,33333","34323,66667",pedro
joao,"-13484,83333",2456,joao,"18396,83333","34337,66667",joao
ana,"-13490,33333",2457,ana,"18404,33333","34351,66667",ana
pedro,"-13495,83333",2458,pedro,"18411,83333","34365,66667",pedro
ana,"-13501,33333",2459,ana,"18419,33333","34379,66667",ana
pedro,"-13506,83333",2460,pedro,"18426,83333","34393,66667",pedro
joao,"-13512,33333",2461,joao,"18434,33333","34407,66667",joao
ana,"-13517,83333",2462,ana,"18441,83333","34421,66667",ana
pedro,"-13523,33333",2463,pedro,"18449,33333","34435,66667",pedro
ana,"-13528,83333",2464,ana,"18456,83333","34449,66667",ana
pedro,"-13534,33333",2465,pedro,"18464,33333","34463,66667",pedro
joao,"-13539,83333",2466,joao,"18471,83333","34477,66667",joao
ana,"-13545,33333",2467,ana,"18479,33333","34491,66667",ana
pedro,"-13550,83333",2468,pedro,"18486,83333","34505,66667",pedro
ana,"-13556,33333",2469,ana,"18494,33333","34519,66667",ana
pedro,"-13561,83333",2470,pedro,"18501,83333","34533,66667",pedro
joao,"-13567,33333",2471,joao,"18509,33333","34547,66667",joao
ana,"-13572,83333",2472,ana,"18516,83333","34561,66667",ana
pedro,"-13578,33333",2473,pedro,"18524,33333","34575,66667",pedro
ana,"-13583,83333",2474,ana,"18531,83333","34589,66667",ana
pedro,"-13589,33333",2475,pedro,"18539,33333","34603,66667",pedro
joao,"-13594,83333",2476,joao,"18546,83333","34617,66667",joao
ana,"-13600,33333",2477,ana,"18554,33333","34631,66667",ana
pedro,"-13605,83333",2478,pedro,"18561,83333","34645,66667",pedro
ana,"-13611,33333",2479,ana,"18569,33333","34659,66667",ana
pedro,"-13616,83333",2480,pedro,"18576,83333","34673,66667",pedro
joao,"-13622,33333",2481,joao,"18584,33333","34687,66667",joao
ana,"-13627,83333",2482,ana,"18591,83333","34701,66667",ana
pedro,"-13633,33333",2483,pedro,"18599,33333","34715,66667",pedro
ana,"-13638,83333",2484,ana,"18606,83333","34729,66667",ana
pedro,"-13644,33333",2485,pedro,"18614,33333","34743,66667",pedro
joao,"-13649,83333",2486,joao,"18621,83333","34757,66667",joao
ana,"-13655,33333",2487,ana,"18629,33333","34771,66667",ana
pedro,"-13660,83333",2488,pedro,"18636,83333","34785,66667",pedro
ana,"-13666,33333",2489,ana,"18644,33333","34799,66667",ana
pedro,"-13671,83333",2490,pedro,"18651,83333","34813,66667",pedro
joao,"-13677,33333",2491,joao,"18659,33333","34827,66667",joao
ana,"-13682,83333",2492,ana,"18666,83333","34841,66667",ana
pedro,"-13688,33333",2493,pedro,"18674,33333","34855,66667",pedro
ana,"-13693,83333",2494,ana,"18681,83333","34869,66667",ana
pedro,"-13699,33333",2495,pedro,"18689,33333","34883,66667",pedro
joao,"-13704,83333",2496,joao,"18696,83333","34897,66667",joao
ana,"-13710,33333",2497,ana,"18704,33333","34911,66667",ana
pedro,"-13715,83333",2498,pedro,"18711,83333","34925,66667",pedro
ana,"-13721,33333",2499,ana,"18719,33333","34939,66667",ana
pedro,"-13726,83333",2500,pedro,"18726,83333","34953,66667",pedro
joao,"-13732,33333",2501,joao,"18734,33333","34967,66667",joao
ana,"-13737,83333",2502,ana,"18741,83333","34981,66667",ana
pedro,"-13743,33333",2503,pedro,"18749,33333","34995,66667",pedro
ana,"-13748,83333",2504,ana,"18756,83333","35009,66667",ana
pedro,"-13754,33333",2505,pedro,"18764,33333","35023,66667",pedro
joao,"-13759,83333",2506,joao,"18771,83333","35037,66667",joao
ana,"-13765,33333",2507,ana,"18779,33333","35051,66667",ana
pedro,"-13770,83333",2508,pedro,"18786,83333","35065,66667",pedro
ana,"-13776,33333",2509,ana,"18794,33333","35079,66667",ana
pedro,"-13781,83333",2510,pedro,"18801,83333","35093,66667",pedro
joao,"-13787,33333",2511,joao,"18809,33333","35107,66667",joao
ana,"-13792,83333",2512,ana,"18816,83333","35121,66667",ana
pedro,"-13798,33333",2513,pedro,"18824,33333","35135,66667",pedro
ana,"-13803,83333",2514,ana,"18831,83333","35149,66667",ana
pedro,"-13809,33333",2515,pedro,"18839,33333","35163,66667",pedro
joao,"-13814,83333",2516,joao,"18846,83333","35177,66667",joao
ana,"-13820,33333",2517,ana,"18854,33333","35191,66667",ana
pedro,"-13825,83333",2518,pedro,"18861,83333","35205,66667",pedro
ana,"-13831,33333",2519,ana,"18869,33333","35219,66667",ana
pedro,"-13836,83333",2520,pedro,"18876,83333","35233,66667",pedro
joao,"-13842,33333",2521,joao,"18884,33333","35247,66667",joao
ana,"-13847,83333",2522,ana,"18891,83333","35261,66667",ana
pedro,"-13853,33333",2523,pedro,"18899,33333","35275,66667",pedro
ana,"-13858,83333",2524,ana,"18906,83333","35289,66667",ana
pedro,"-13864,33333",2525,pedro,"18914,33333","35303,66667",pedro
joao,"-13869,83333",2526,joao,"18921,83333","35317,66667",joao
ana,"-13875,33333",2527,ana,"18929,33333","35331,66667",ana
pedro,"-13880,83333",2528,pedro,"18936,83333","35345,66667",pedro
ana,"-13886,33333",2529,ana,"18944,33333","35359,66667",ana
pedro,"-13891,83333",2530,pedro,"18951,83333","35373,66667",pedro
joao,"-13897,33333",2531,joao,"18959,33333","35387,66667",joao
ana,"-13902,83333",2532,ana,"18966,83333","35401,66667",ana
pedro,"-13908,33333",2533,pedro,"18974,33333","35415,66667",pedro
ana,"-13913,83333",2534,ana,"18981,83333","35429,66667",ana
pedro,"-13919,33333",2535,pedro,"18989,33333","35443,66667",pedro
joao,"-13924,83333",2536,joao,"18996,83333","35457,66667",joao
ana,"-13930,33333",2537,ana,"19004,33333","35471,66667",ana
pedro,"-13935,83333",2538,pedro,"19011,83333","35485,66667",pedro
ana,"-13941,33333",2539,ana,"19019,33333","35499,66667",ana
pedro,"-13946,83333",2540,pedro,"19026,83333","35513,66667",pedro
joao,"-13952,33333",2541,joao,"19034,33333","35527,66667",joao
ana,"-13957,83333",2542,ana,"19041,83333","35541,66667",ana
pedro,"-13963,33333",2543,pedro,"19049,33333","35555,66667",pedro
ana,"-13968,83333",2544,ana,"19056,83333","35569,66667",ana
pedro,"-13974,33333",2545,pedro,"19064,33333","35583,66667",pedro
joao,"-13979,83333",2546,joao,"19071,83333","35597,66667",joao
ana,"-13985,33333",2547,ana,"19079,33333","35611,66667",ana
pedro,"-13990,83333",2548,pedro,"19086,83333","35625,66667",pedro
ana,"-13996,33333",2549,ana,"19094,33333","35639,66667",ana
pedro,"-14001,83333",2550,pedro,"19101,83333","35653,66667",pedro
joao,"-14007,33333",2551,joao,"19109,33333","35667,66667",joao
ana,"-14012,83333",2552,ana,"19116,83333","35681,66667",ana
pedro,"-14018,33333",2553,pedro,"19124,33333","35695,66667",pedro
ana,"-14023,83333",2554,ana,"19131,83333","35709,66667",ana
pedro,"-14029,33333",2555,pedro,"19139,33333","35723,66667",pedro
joao,"-14034,83333",2556,joao,"19146,83333","35737,66667",joao
ana,"-14040,33333",2557,ana,"19154,33333","35751,66667",ana
pedro,"-14045,83333",2558,pedro,"19161,83333","35765,66667",pedro
ana,"-14051,33333",2559,ana,"19169,33333","35779,66667",ana
pedro,"-14056,83333",2560,pedro,"19176,83333","35793,66667",pedro
joao,"-14062,33333",2561,joao,"19184,33333","35807,66667",joao
ana,"-14067,83333",2562,ana,"19191,83333","35821,66667",ana
pedro,"-14073,33333",2563,pedro,"19199,33333","35835,66667",pedro
ana,"-14078,83333",2564,ana,"19206,83333","35849,66667",ana
